Guelph,2020,Northern Pintail,NA,NA
Kingston,2020,Northern Pintail,NA,NA
Kawartha,2020,Northern Pintail,NA,NA
London,2020,Northern Pintail,NA,NA
Peterborough,2020,Northern Pintail,NA,NA
Guelph,2020,Northern Shoveler,NA,NA
Kingston,2020,Northern Shoveler,NA,NA
Kawartha,2020,Northern Shoveler,NA,NA
London,2020,Northern Shoveler,NA,NA
Peterborough,2020,Northern Shoveler,NA,NA
Toronto,2020,Northern Shoveler,NA,NA
Guelph,2020,Purple Sandpiper,NA,NA
Kingston,2020,Purple Sandpiper,NA,NA
Kawartha,2020,Purple Sandpiper,NA,NA
London,2020,Purple Sandpiper,NA,NA
Peterborough,2020,Purple Sandpiper,NA,NA
